date,AAPL,IBM,MSFT
1996-05-03,0.7896569999999999,20.613419,4.799925
1996-05-06,0.8475370000000001,20.398944,4.837807
1996-05-07,0.8888799999999999,20.184469,4.897328
1996-05-08,0.8847459999999999,20.251416,4.946029
1996-05-09,0.864074,20.466601999999998,4.913563
1996-05-10,0.901283,20.347054,4.973091
1996-05-13,0.8950819999999999,20.58615,5.13543
1996-05-14,0.909552,20.777427,5.1516660000000005
1996-05-15,0.942627,20.849155,5.092137999999999
1996-05-16,0.938492,20.777427,5.070493
1996-05-17,0.9136860000000001,21.207798999999998,5.0650830000000004
1996-05-20,0.9240219999999999,21.446895,5.054264
1996-05-21,0.897149,21.231709,4.98391
1996-05-22,0.862007,21.112160999999997,5.059673
1996-05-23,0.868209,20.896975,5.13002
1996-05-24,0.8847459999999999,20.801336,5.13002
1996-05-28,0.872343,20.705698,5.075903
1996-05-29,0.822731,20.442692,5.070493
1996-05-30,0.843403,20.514421,5.119194
1996-05-31,0.864074,20.418782999999998,5.140846
1996-06-03,0.818597,20.155777,5.12461
1996-06-04,0.799992,20.251416,5.102965
1996-06-05,0.831,20.060139000000003,5.232839
1996-06-06,0.802059,19.366761,5.186839
1996-06-07,0.806194,19.4624,5.249068
1996-06-10,0.797925,19.629767,5.222012
1996-06-11,0.793791,19.725405,5.286949
1996-06-12,0.802059,19.701495,5.411413
1996-06-13,0.814462,19.749315,5.395178
1996-06-14,0.791724,19.438489999999998,5.324831
1996-06-17,0.781388,19.605857,5.395178
1996-06-18,0.752448,19.366761,5.297775
1996-06-19,0.7648510000000001,19.534128,5.27072
1996-06-20,0.752448,19.271123,5.27072
1996-06-21,0.748313,18.86466,5.362712
1996-06-24,0.7359100000000001,19.055937,5.373532
1996-06-25,0.682164,19.079846,5.281540000000001
1996-06-26,0.657358,18.86466,5.216603
1996-06-27,0.682164,18.912479,5.1922489999999994
1996-06-28,0.694567,18.936389000000002,5.200367
1996-07-01,0.711104,19.414579999999997,5.2950669999999995
1996-07-02,0.694567,19.127665,5.265304
1996-07-03,0.640821,18.84075,5.243658
1996-07-05,0.6449550000000001,18.721203,5.12461
1996-07-08,0.632552,18.816841,5.208485
1996-07-09,0.628418,18.936389000000002,5.194957
1996-07-10,0.620149,18.912479,5.173311
1996-07-11,0.591209,18.362559,4.956855
1996-07-12,0.59741,18.231052,4.8648620000000005
1996-07-15,0.56847,17.382266,4.789099
1996-07-16,0.558134,18.31474,4.994736
1996-07-17,0.558134,18.003915,5.070493
1996-07-18,0.690433,18.027825,5.189547
1996-07-19,0.686298,17.932185999999998,5.23757
1996-07-22,0.6697609999999999,17.693091,5.184137000000001
1996-07-23,0.67803,17.262718,4.854036
1996-07-24,0.688365,17.549633,4.967681
1996-07-25,0.694567,19.821043,5.13002
1996-07-26,0.727642,19.868862,5.157075
1996-07-29,0.7359100000000001,20.03623,5.059673
1996-07-30,0.70697,20.538331,5.13543
1996-07-31,0.727642,20.56224,5.102965
1996-08-01,0.702836,20.514421,5.222012
1996-08-02,0.7152390000000001,20.825246,5.341067
1996-08-05,0.694567,20.896975,5.27072
