year,month,day,hour,air_temp,dew_point,wind_speed
2009,3,20,17,0.0,-6.7,26.0
2009,3,20,18,1.1,-6.1,46.0
2009,3,20,19,1.1,-6.1,46.0
2009,3,20,20,1.1,-6.1,36.0
2009,3,20,21,1.7,-6.7,36.0
2009,3,20,22,1.7,-7.8,36.0
2009,3,20,23,0.6,-6.7,41.0
2009,3,21,0,-0.6,-6.7,36.0
2009,3,21,1,-0.6,-5.0,21.0
2009,3,21,2,-0.6,-4.4,26.0
2009,3,21,3,0.0,-3.3,21.0
2009,3,21,4,0.6,-2.8,0.0
2009,3,21,5,1.1,-2.8,0.0
2009,3,21,6,,,
2009,3,21,7,1.1,-2.2,21.0
2009,3,21,8,1.7,-2.2,21.0
2009,3,21,9,1.7,-1.7,21.0
2009,3,21,10,2.2,-2.2,36.0
2009,3,21,11,2.2,-3.3,46.0
2009,3,21,12,2.2,-3.3,36.0
2009,3,21,13,2.8,-2.2,31.0
2009,3,21,14,4.4,-3.3,41.0
2009,3,21,15,7.2,-3.9,51.0
2009,3,21,16,9.4,-3.3,62.0
2009,3,21,17,11.7,-2.2,72.0
2009,3,21,18,13.9,-1.1,57.0
2009,3,21,19,13.9,0.0,51.0
2009,3,21,20,15.0,0.6,36.0
2009,3,21,21,15.6,0.6,36.0
2009,3,21,22,15.6,0.0,41.0
2009,3,21,23,12.8,-0.6,36.0
2009,3,22,0,9.4,-1.1,26.0
2009,3,22,1,7.2,-1.7,26.0
2009,3,22,2,7.2,-1.1,41.0
2009,3,22,3,5.6,-1.7,31.0
2009,3,22,4,5.6,-1.7,31.0
2009,3,22,5,4.4,-1.7,26.0
2009,3,22,6,,,
2009,3,22,7,3.3,-1.7,15.0
2009,3,22,8,2.8,-1.7,15.0
2009,3,22,9,4.4,-1.1,21.0
2009,3,22,10,3.3,-1.7,21.0
2009,3,22,11,2.2,-1.7,0.0
2009,3,22,12,2.2,-1.1,15.0
2009,3,22,13,2.2,-0.6,15.0
2009,3,22,14,5.6,1.1,21.0
2009,3,22,15,8.9,1.7,31.0
2009,3,22,16,11.1,1.7,21.0
2009,3,22,17,11.7,1.7,26.0
2009,3,22,18,12.8,1.7,41.0
2009,3,22,19,12.8,1.7,46.0
2009,3,22,20,11.7,1.7,51.0
2009,3,22,21,10.0,1.1,67.0
2009,3,22,22,9.4,0.6,62.0
2009,3,22,23,6.7,0.6,62.0
2009,3,23,0,4.4,1.1,62.0
2009,3,23,1,3.9,0.6,57.0
2009,3,23,2,3.9,1.1,51.0
2009,3,23,3,3.9,1.1,67.0
2009,3,23,4,4.4,0.6,72.0
2009,3,23,5,3.9,0.6,93.0
2009,3,23,6,,,
2009,3,23,7,3.3,0.6,62.0
2009,3,23,8,3.3,0.0,67.0
2009,3,23,9,2.8,0.0,62.0
2009,3,23,10,2.8,-0.6,67.0
2009,3,23,11,2.8,-2.2,77.0
2009,3,23,12,2.2,-2.8,57.0
2009,3,23,13,1.7,-2.2,62.0
2009,3,23,14,2.2,-2.2,72.0
2009,3,23,15,2.2,-2.2,98.0
2009,3,23,16,2.2,-1.7,82.0
2009,3,23,17,2.8,-1.7,82.0
2009,3,23,18,4.4,-1.7,72.0
2009,3,23,19,5.6,-1.1,72.0
2009,3,23,20,6.1,-1.1,67.0
2009,3,23,21,6.7,-0.6,82.0
2009,3,23,22,6.7,0.0,72.0
2009,3,23,23,6.7,-0.6,82.0
2009,3,24,0,7.2,-1.1,77.0
2009,3,24,1,7.2,-1.7,98.0
2009,3,24,2,6.7,-2.2,93.0
2009,3,24,3,5.6,-2.2,72.0
2009,3,24,4,5.6,-2.8,88.0
2009,3,24,5,5.0,-2.8,103.0
2009,3,24,6,,,
2009,3,24,7,4.4,-3.9,82.0
2009,3,24,8,4.4,-3.9,108.0
2009,3,24,9,4.4,-3.9,103.0
2009,3,24,10,5.0,-3.9,98.0
2009,3,24,11,5.6,-4.4,88.0
2009,3,24,12,5.6,-3.3,93.0
2009,3,24,13,6.1,-3.3,93.0
2009,3,24,14,6.7,-3.3,82.0
2009,3,24,15,7.2,-2.8,88.0
2009,3,24,16,7.8,-2.2,108.0
2009,3,24,17,8.3,-1.1,98.0
2009,3,24,18,8.9,0.6,108.0
2009,3,24,19,7.2,3.3,113.0
2009,3,24,20,7.8,3.9,57.0
2009,3,24,21,8.3,2.8,77.0
2009,3,24,22,10.6,2.2,103.0
2009,3,24,23,10.6,3.3,113.0
2009,3,25,0,10.0,7.2,67.0
2009,3,25,1,10.6,5.0,72.0
2009,3,25,2,11.1,7.2,88.0
2009,3,25,3,12.8,8.3,98.0
2009,3,25,4,13.3,10.0,93.0
2009,3,25,5,9.0,8.0,118.0
2009,3,25,6,,,
2009,3,25,7,7.2,5.0,26.0
2009,3,25,8,6.1,3.9,31.0
2009,3,25,9,5.0,3.3,26.0
2009,3,25,10,5.0,2.8,36.0
2009,3,25,11,3.9,2.2,36.0
2009,3,25,12,3.9,1.1,46.0
2009,3,25,13,4.4,0.6,46.0
2009,3,25,14,5.6,1.1,57.0
2009,3,25,15,5.6,0.6,62.0
2009,3,25,16,5.6,0.6,77.0
2009,3,25,17,5.0,0.6,72.0
2009,3,25,18,5.0,0.0,82.0
2009,3,25,19,4.4,0.6,88.0
2009,3,25,20,5.0,0.0,67.0
2009,3,25,21,5.0,0.6,82.0
2009,3,25,22,5.0,0.6,77.0
2009,3,25,23,4.4,-0.6,72.0
2009,3,26,0,3.9,0.0,67.0
2009,3,26,1,3.3,-1.1,77.0
2009,3,26,2,3.3,-0.6,57.0
2009,3,26,3,3.9,-0.6,31.0
2009,3,26,4,3.3,0.0,26.0
2009,3,26,5,2.8,-0.6,31.0
2009,3,26,6,,,
2009,3,26,7,2.8,-0.6,21.0
2009,3,26,8,2.8,-0.6,21.0
2009,3,26,9,2.2,-0.6,26.0
2009,3,26,10,2.2,0.0,36.0
2009,3,26,11,1.7,0.0,26.0
2009,3,26,12,2.2,0.0,31.0
2009,3,26,13,3.3,1.1,26.0
2009,3,26,14,4.4,1.7,26.0
2009,3,26,15,6.7,2.2,36.0
2009,3,26,16,8.9,1.1,26.0
2009,3,26,17,10.6,0.0,31.0
2009,3,26,18,11.7,1.1,57.0
2009,3,26,19,11.7,1.1,51.0
2009,3,26,20,12.2,1.1,57.0
2009,3,26,21,11.7,2.2,57.0
2009,3,26,22,10.0,3.3,31.0
2009,3,26,23,11.7,1.7,51.0
2009,3,27,0,8.3,2.2,31.0
2009,3,27,1,7.8,3.3,21.0
2009,3,27,2,7.8,4.4,26.0
2009,3,27,3,3.9,2.8,15.0
2009,3,27,4,4.4,2.2,21.0
2009,3,27,5,3.3,2.2,15.0
2009,3,27,6,,,
2009,3,27,7,3.3,0.0,31.0
2009,3,27,8,2.2,-1.7,26.0
2009,3,27,9,2.2,-1.7,31.0
2009,3,27,10,0.6,-2.8,26.0
2009,3,27,11,0.6,-3.3,26.0
2009,3,27,12,0.0,-4.4,41.0
2009,3,27,13,-0.6,-5.0,41.0
2009,3,27,14,-0.6,-5.0,36.0
2009,3,27,15,-0.6,-6.1,41.0
2009,3,27,16,-0.6,-6.7,21.0
2009,3,27,17,0.6,-6.7,21.0
2009,3,27,18,1.7,-6.1,21.0
2009,3,27,19,3.3,-6.1,21.0
2009,3,27,20,5.0,-3.9,46.0
2009,3,27,21,3.3,-4.4,41.0
2009,3,27,22,2.2,-4.4,51.0
2009,3,27,23,1.1,-5.0,41.0
2009,3,28,0,-0.6,-5.0,41.0
2009,3,28,1,-2.2,-5.0,36.0
2009,3,28,2,-2.2,-5.0,21.0
2009,3,28,3,-3.3,-6.1,15.0
2009,3,28,4,-2.8,-5.6,26.0
2009,3,28,5,-2.2,-5.0,0.0
2009,3,28,6,,,
2009,3,28,7,-3.3,-5.6,21.0
2009,3,28,8,-2.2,-6.1,36.0
2009,3,28,9,-1.7,-5.0,41.0
2009,3,28,10,-1.7,-5.0,51.0
2009,3,28,11,-1.7,-5.0,57.0
2009,3,28,12,-1.1,-4.4,67.0
2009,3,28,13,-0.6,-4.4,77.0
2009,3,28,14,0.0,-3.9,88.0
2009,3,28,15,0.6,-3.9,88.0
2009,3,28,16,0.6,-3.3,82.0
2009,3,28,17,1.7,-2.8,72.0
2009,3,28,18,2.2,-2.8,88.0
2009,3,28,19,1.7,-3.3,77.0
2009,3,28,20,1.1,-3.3,72.0
2009,3,28,21,0.0,-3.3,82.0
2009,3,28,22,0.0,-2.8,67.0
2009,3,28,23,-0.6,-2.2,88.0
2009,3,29,0,-0.6,-2.2,77.0
2009,3,29,1,-0.6,-1.7,88.0
2009,3,29,2,-0.6,-1.1,93.0
2009,3,29,3,0.0,-1.1,88.0
2009,3,29,4,0.6,-0.6,88.0
2009,3,29,5,1.1,0.0,108.0
2009,3,29,6,,,
2009,3,29,7,0.6,0.0,77.0
2009,3,29,8,0.6,0.0,82.0
2009,3,29,9,0.6,-0.6,82.0
2009,3,29,10,0.0,-0.6,98.0
2009,3,29,11,0.0,-0.6,88.0
2009,3,29,12,-0.6,-0.6,93.0
2009,3,29,13,-1.1,-2.2,93.0
2009,3,29,14,-1.7,-2.8,77.0
2009,3,29,15,-1.1,-2.2,77.0
2009,3,29,16,-0.6,-2.2,77.0
2009,3,29,17,0.0,-2.2,72.0
2009,3,29,18,0.6,-3.3,77.0
2009,3,29,19,1.7,-3.9,67.0
2009,3,29,20,2.2,-3.9,82.0
2009,3,29,21,2.8,-3.9,72.0
2009,3,29,22,3.3,-3.9,57.0
2009,3,29,23,3.3,-3.3,31.0
2009,3,30,0,2.8,-3.3,36.0
2009,3,30,1,0.0,-3.9,26.0
2009,3,30,2,-0.6,-4.4,31.0
2009,3,30,3,0.0,-4.4,26.0
2009,3,30,4,-1.1,-5.6,31.0
2009,3,30,5,-1.7,-6.1,21.0
2009,3,30,6,,,
2009,3,30,7,-2.8,-7.2,15.0
2009,3,30,8,-5.6,-9.4,15.0
2009,3,30,9,-3.3,-9.4,15.0
2009,3,30,10,-5.6,-10.0,0.0
2009,3,30,11,-5.0,-9.4,0.0
2009,3,30,12,-7.2,-10.0,15.0
2009,3,30,13,-5.6,-8.9,0.0
2009,3,30,14,-2.2,-8.3,0.0
2009,3,30,15,0.6,-8.9,0.0
2009,3,30,16,1.7,-9.4,0.0
2009,3,30,17,3.3,-9.4,0.0
2009,3,30,18,2.2,-8.3,36.0
2009,3,30,19,2.2,-8.3,41.0
2009,3,30,20,2.2,-7.2,51.0
2009,3,30,21,1.7,-6.1,46.0
2009,3,30,22,1.1,-5.0,41.0
2009,3,30,23,0.6,-4.4,67.0
2009,3,31,0,0.0,-4.4,62.0
2009,3,31,1,0.0,-3.9,51.0
2009,3,31,2,0.0,-2.8,62.0
2009,3,31,3,0.0,-2.2,31.0
2009,3,31,4,0.0,-2.2,36.0
2009,3,31,5,0.6,-1.7,46.0
2009,3,31,6,,,
2009,3,31,7,2.8,-0.6,41.0
2009,3,31,8,3.9,-0.6,57.0
2009,3,31,9,3.9,-0.6,67.0
2009,3,31,10,4.4,-0.6,62.0
2009,3,31,11,4.4,0.0,67.0
2009,3,31,12,4.4,0.0,72.0
2009,3,31,13,4.4,0.0,72.0
2009,3,31,14,4.4,0.0,82.0
2009,3,31,15,4.4,0.0,67.0
2009,3,31,16,4.4,0.6,62.0
2009,3,31,17,5.0,0.6,82.0
2009,3,31,18,5.6,0.6,62.0
2009,3,31,19,6.1,1.7,82.0
2009,3,31,20,5.0,2.8,67.0
2009,3,31,21,5.6,3.9,72.0
2009,3,31,22,6.1,5.0,72.0
2009,3,31,23,6.1,5.6,51.0
2009,4,1,0,6.1,5.6,41.0
2009,4,1,1,7.2,3.3,46.0
2009,4,1,2,4.4,0.6,67.0
2009,4,1,3,3.3,-0.6,46.0
2009,4,1,4,3.3,-1.1,51.0
2009,4,1,5,2.8,-2.2,51.0
2009,4,1,6,,,
2009,4,1,7,3.3,-2.2,62.0
2009,4,1,8,3.3,-2.2,57.0
2009,4,1,9,2.8,-2.2,57.0
2009,4,1,10,2.8,-2.8,72.0
2009,4,1,11,2.2,-3.3,72.0
2009,4,1,12,2.2,-3.3,98.0
2009,4,1,13,1.7,-3.9,62.0
2009,4,1,14,2.2,-3.3,134.0
2009,4,1,15,2.2,-4.4,129.0
2009,4,1,16,2.8,-3.3,103.0
2009,4,1,17,3.9,-2.8,93.0
2009,4,1,18,4.4,-2.2,88.0
2009,4,1,19,6.7,-0.6,93.0
2009,4,1,20,8.3,-1.1,98.0
2009,4,1,21,9.4,-2.2,113.0
2009,4,1,22,10.0,-3.3,118.0
2009,4,1,23,9.4,-3.9,113.0
2009,4,2,0,8.3,-2.8,82.0
2009,4,2,1,6.7,-2.2,46.0
2009,4,2,2,6.7,-2.2,31.0
2009,4,2,3,6.7,-1.7,36.0
2009,4,2,4,6.1,-1.1,26.0
2009,4,2,5,4.4,-1.7,0.0
2009,4,2,6,,,
2009,4,2,7,5.6,-1.7,26.0
2009,4,2,8,5.0,-1.7,0.0
2009,4,2,9,3.3,-0.6,15.0
2009,4,2,10,3.9,-0.6,21.0
2009,4,2,11,2.8,-0.6,21.0
2009,4,2,12,3.3,-1.7,21.0
2009,4,2,13,5.0,-1.1,15.0
2009,4,2,14,6.1,-0.6,31.0
2009,4,2,15,7.8,-1.1,46.0
2009,4,2,16,7.8,-1.1,51.0
2009,4,2,17,7.8,-1.1,46.0
2009,4,2,18,8.3,-1.1,41.0
2009,4,2,19,9.4,-0.6,46.0
2009,4,2,20,8.9,-1.1,36.0
2009,4,2,21,7.2,-1.1,51.0
2009,4,2,22,6.1,-0.6,46.0
2009,4,2,23,5.0,-1.1,67.0
2009,4,3,0,5.0,-1.1,51.0
2009,4,3,1,5.0,-1.1,67.0
2009,4,3,2,4.4,-0.6,57.0
2009,4,3,3,4.4,0.0,51.0
2009,4,3,4,3.9,0.0,62.0
2009,4,3,5,3.3,1.1,57.0
2009,4,3,6,,,
2009,4,3,7,2.8,1.7,72.0
2009,4,3,8,2.8,1.7,62.0
2009,4,3,9,2.8,1.1,82.0
2009,4,3,10,2.2,0.6,72.0
2009,4,3,11,2.2,-0.6,82.0
2009,4,3,12,2.2,0.0,62.0
2009,4,3,13,0.6,0.0,51.0
2009,4,3,14,2.2,0.0,46.0
2009,4,3,15,3.9,0.0,62.0
2009,4,3,16,5.0,-1.1,82.0
2009,4,3,17,7.2,-1.1,67.0
2009,4,3,18,8.3,-1.1,67.0
2009,4,3,19,7.8,-2.2,77.0
2009,4,3,20,8.3,-1.7,57.0
2009,4,3,21,8.9,-2.2,62.0
2009,4,3,22,8.3,-2.8,57.0
2009,4,3,23,8.3,-2.2,51.0
2009,4,4,0,7.2,-2.2,31.0
2009,4,4,1,5.0,-2.2,41.0
2009,4,4,2,3.9,-2.8,21.0
2009,4,4,3,2.8,-2.8,26.0
2009,4,4,4,2.2,-3.3,31.0
2009,4,4,5,1.7,-3.3,26.0
2009,4,4,6,,,
2009,4,4,7,-1.1,-4.4,26.0
2009,4,4,8,-0.6,-3.9,26.0
2009,4,4,9,-1.1,-3.9,21.0
2009,4,4,10,-0.6,-3.9,21.0
2009,4,4,11,-0.6,-3.9,26.0
2009,4,4,12,-0.6,-3.9,15.0
2009,4,4,13,2.2,-3.3,21.0
2009,4,4,14,4.4,-2.8,31.0
2009,4,4,15,6.1,-3.9,36.0
2009,4,4,16,6.7,-3.3,36.0
2009,4,4,17,7.2,-3.9,15.0
2009,4,4,18,7.8,-3.3,0.0
2009,4,4,19,8.9,-3.3,46.0
2009,4,4,20,8.3,-4.4,51.0
2009,4,4,21,7.8,-6.1,26.0
2009,4,4,22,6.7,-5.0,57.0
2009,4,4,23,5.0,-5.0,51.0
2009,4,5,0,4.4,-5.6,41.0
2009,4,5,1,3.3,-5.0,26.0
2009,4,5,2,2.8,-3.9,21.0
2009,4,5,3,2.8,-3.3,15.0
2009,4,5,4,2.8,-2.8,26.0
2009,4,5,5,2.8,-2.8,26.0
2009,4,5,6,,,
2009,4,5,7,2.8,-2.2,31.0
2009,4,5,8,2.8,-2.8,82.0
2009,4,5,9,2.8,-3.9,51.0
2009,4,5,10,2.2,-3.9,51.0
2009,4,5,11,1.7,-3.9,46.0
2009,4,5,12,1.7,-3.9,72.0
2009,4,5,13,1.7,-2.8,67.0
2009,4,5,14,1.7,-2.8,57.0
2009,4,5,15,3.3,-3.9,98.0
2009,4,5,16,3.9,-3.3,98.0
2009,4,5,17,4.4,-2.8,88.0
2009,4,5,18,3.9,-3.3,88.0
2009,4,5,19,3.3,-2.8,93.0
2009,4,5,20,2.8,-2.2,88.0
2009,4,5,21,1.7,-2.2,93.0
2009,4,5,22,1.7,-2.8,108.0
2009,4,5,23,1.1,-3.3,98.0
2009,4,6,0,1.7,-3.3,77.0
2009,4,6,1,1.7,-2.8,82.0
2009,4,6,2,1.7,-2.8,93.0
2009,4,6,3,1.1,-2.2,93.0
2009,4,6,4,1.1,-2.2,103.0
2009,4,6,5,0.6,-2.8,98.0
2009,4,6,6,,,
2009,4,6,7,0.0,-3.3,72.0
2009,4,6,8,0.0,-4.4,67.0
2009,4,6,9,0.6,-4.4,57.0
2009,4,6,10,0.6,-4.4,62.0
2009,4,6,11,0.0,-4.4,67.0
2009,4,6,12,0.6,-3.9,67.0
2009,4,6,13,1.1,-3.9,51.0
2009,4,6,14,2.2,-3.3,72.0
2009,4,6,15,3.9,-3.3,77.0
2009,4,6,16,3.9,-3.9,51.0
2009,4,6,17,2.8,-4.4,62.0
2009,4,6,18,2.8,-3.9,57.0
2009,4,6,19,3.9,-4.4,51.0
2009,4,6,20,4.4,-5.0,36.0
2009,4,6,21,5.6,-6.1,62.0
2009,4,6,22,5.6,-6.1,41.0
2009,4,6,23,2.8,-6.1,51.0
2009,4,7,0,1.7,-6.1,31.0
2009,4,7,1,0.6,-4.4,41.0
2009,4,7,2,0.6,-3.9,36.0
2009,4,7,3,0.0,-3.9,21.0
2009,4,7,4,-1.1,-3.9,0.0
2009,4,7,5,0.6,-7.8,62.0
2009,4,7,6,,,
2009,4,7,7,-1.1,-8.9,46.0
2009,4,7,8,-1.7,-8.3,36.0
2009,4,7,9,-2.2,-8.3,41.0
2009,4,7,10,-2.2,-8.3,41.0
2009,4,7,11,-2.2,-8.3,36.0
2009,4,7,12,-2.2,-7.8,41.0
2009,4,7,13,0.0,-7.8,62.0
2009,4,7,14,1.1,-8.3,82.0
2009,4,7,15,2.8,-10.0,72.0
2009,4,7,16,3.9,-11.1,67.0
2009,4,7,17,6.1,-9.4,77.0
2009,4,7,18,7.2,-11.1,77.0
2009,4,7,19,7.8,-12.2,82.0
2009,4,7,20,8.9,-12.2,93.0
2009,4,7,21,8.9,-13.3,88.0
2009,4,7,22,9.4,-12.8,77.0
2009,4,7,23,8.9,-13.3,62.0
2009,4,8,0,7.8,-12.2,51.0
2009,4,8,1,4.4,-11.1,31.0
2009,4,8,2,2.8,-10.6,26.0
2009,4,8,3,1.1,-10.0,26.0
2009,4,8,4,-1.7,-8.9,26.0
2009,4,8,5,0.0,-8.3,41.0
2009,4,8,6,,,
2009,4,8,7,0.6,-8.3,21.0
2009,4,8,8,-1.1,-8.9,26.0
2009,4,8,9,-1.1,-8.9,21.0
2009,4,8,10,-2.2,-8.3,31.0
2009,4,8,11,-1.7,-8.3,21.0
2009,4,8,12,-1.7,-7.2,31.0
2009,4,8,13,1.7,-5.6,31.0
2009,4,8,14,4.4,-6.1,46.0
2009,4,8,15,7.2,-7.2,41.0
2009,4,8,16,9.4,-9.4,41.0
2009,4,8,17,10.0,-9.4,46.0
2009,4,8,18,10.6,-8.3,46.0
2009,4,8,19,11.7,-10.0,62.0
2009,4,8,20,11.7,-11.1,46.0
2009,4,8,21,11.7,-9.4,72.0
2009,4,8,22,11.7,-10.0,57.0
2009,4,8,23,11.1,-8.3,62.0
2009,4,9,0,9.4,-7.2,36.0
2009,4,9,1,6.1,-6.7,15.0
2009,4,9,2,3.3,-6.1,15.0
2009,4,9,3,1.1,-6.1,21.0
2009,4,9,4,2.2,-6.7,21.0
2009,4,9,5,2.8,-7.8,26.0
2009,4,9,6,,,
2009,4,9,7,0.0,-7.8,21.0
2009,4,9,8,0.6,-7.8,21.0
2009,4,9,9,0.0,-7.8,15.0
2009,4,9,10,1.1,-7.2,26.0
2009,4,9,11,0.0,-7.2,15.0
2009,4,9,12,-1.1,-6.7,21.0
2009,4,9,13,3.3,-3.9,31.0
2009,4,9,14,6.1,-3.3,31.0
2009,4,9,15,8.9,-3.9,36.0
2009,4,9,16,11.1,-5.6,26.0
2009,4,9,17,12.2,-5.6,31.0
2009,4,9,18,12.8,-5.6,26.0
2009,4,9,19,12.8,-6.1,26.0
2009,4,9,20,11.7,-3.9,57.0
2009,4,9,21,11.1,-3.9,51.0
2009,4,9,22,9.4,-4.4,31.0
2009,4,9,23,8.3,-4.4,31.0
2009,4,10,0,5.0,-2.8,41.0
2009,4,10,1,2.8,-2.2,41.0
2009,4,10,2,2.2,-3.3,36.0
2009,4,10,3,1.7,-3.9,36.0
2009,4,10,4,2.8,-3.3,41.0
2009,4,10,5,2.8,-3.3,36.0
2009,4,10,6,,,
2009,4,10,7,2.8,-3.3,51.0
2009,4,10,8,2.8,-3.3,62.0
2009,4,10,9,2.2,-2.2,51.0
2009,4,10,10,2.2,-2.8,62.0
2009,4,10,11,1.7,-2.8,72.0
2009,4,10,12,1.1,-3.3,72.0
2009,4,10,13,2.8,-3.3,77.0
2009,4,10,14,3.9,-2.8,77.0
2009,4,10,15,5.0,-2.2,82.0
2009,4,10,16,5.0,-3.3,82.0
2009,4,10,17,6.1,-3.3,82.0
2009,4,10,18,6.1,-3.3,82.0
2009,4,10,19,6.1,-2.8,82.0
2009,4,10,20,6.1,-2.8,88.0
2009,4,10,21,6.1,-2.8,88.0
2009,4,10,22,6.7,-3.3,72.0
2009,4,10,23,5.0,-3.3,88.0
2009,4,11,0,3.3,-4.4,82.0
2009,4,11,1,2.8,-7.2,51.0
2009,4,11,2,2.8,-7.2,57.0
2009,4,11,3,2.2,-6.7,36.0
2009,4,11,4,1.7,-5.6,36.0
2009,4,11,5,1.7,-5.6,36.0
2009,4,11,6,,,
2009,4,11,7,1.7,-3.9,41.0
2009,4,11,8,1.7,-2.8,41.0
2009,4,11,9,1.1,-2.8,46.0
2009,4,11,10,0.6,-2.8,36.0
2009,4,11,11,0.0,-2.8,31.0
2009,4,11,12,0.0,-3.3,31.0
2009,4,11,13,2.2,-2.8,57.0
2009,4,11,14,3.9,-3.9,57.0
2009,4,11,15,5.0,-5.0,46.0
2009,4,11,16,6.1,-7.2,46.0
2009,4,11,17,7.2,-7.8,62.0
2009,4,11,18,7.2,-8.3,51.0
2009,4,11,19,7.8,-10.0,62.0
2009,4,11,20,7.8,-10.6,46.0
2009,4,11,21,7.8,-9.4,46.0
2009,4,11,22,7.8,-9.4,51.0
2009,4,11,23,6.7,-11.1,51.0
2009,4,12,0,4.4,-8.3,31.0
2009,4,12,1,1.7,-7.2,26.0
2009,4,12,2,0.6,-6.7,15.0
2009,4,12,3,0.0,-6.7,26.0
2009,4,12,4,-2.2,-6.7,26.0
2009,4,12,5,-0.6,-5.6,26.0
2009,4,12,6,,,
2009,4,12,7,-1.7,-5.6,31.0
2009,4,12,8,-2.2,-5.6,31.0
2009,4,12,9,-2.8,-6.1,26.0
2009,4,12,10,-2.2,-5.6,31.0
2009,4,12,11,-2.8,-6.1,31.0
2009,4,12,12,-2.2,-5.0,21.0
2009,4,12,13,2.2,-2.2,46.0
2009,4,12,14,3.9,-2.8,36.0
2009,4,12,15,5.6,-2.8,41.0
2009,4,12,16,6.1,-2.8,62.0
2009,4,12,17,7.2,-2.2,67.0
2009,4,12,18,6.7,-2.2,67.0
2009,4,12,19,7.2,-2.8,51.0
2009,4,12,20,6.7,-2.8,51.0
2009,4,12,21,7.8,-3.3,41.0
2009,4,12,22,7.8,-4.4,62.0
2009,4,12,23,6.7,-4.4,51.0
2009,4,13,0,4.4,-3.3,36.0
2009,4,13,1,2.8,-3.9,36.0
2009,4,13,2,2.8,-4.4,46.0
2009,4,13,3,2.8,-3.9,57.0
2009,4,13,4,4.4,-3.3,62.0
2009,4,13,5,4.4,-1.7,57.0
2009,4,13,6,,,
2009,4,13,7,4.4,-1.7,46.0
2009,4,13,8,3.9,-1.1,62.0
2009,4,13,9,3.9,-1.7,72.0
2009,4,13,10,3.3,-1.7,62.0
2009,4,13,11,2.8,-2.8,67.0
2009,4,13,12,2.8,-3.9,57.0
2009,4,13,13,2.8,-5.0,77.0
2009,4,13,14,2.8,-4.4,77.0
2009,4,13,15,2.8,-3.9,77.0
2009,4,13,16,2.8,-3.9,72.0
2009,4,13,17,2.2,-0.6,88.0
2009,4,13,18,2.8,-0.6,98.0
2009,4,13,19,3.3,-0.6,108.0
2009,4,13,20,3.3,0.0,98.0
2009,4,13,21,3.3,-0.6,77.0
2009,4,13,22,3.9,-0.6,88.0
2009,4,13,23,3.9,-0.6,82.0
2009,4,14,0,4.4,-1.7,77.0
2009,4,14,1,3.9,-1.7,82.0
2009,4,14,2,3.9,-1.7,77.0
2009,4,14,3,3.3,-1.1,62.0
2009,4,14,4,3.3,-1.1,67.0
2009,4,14,5,2.2,-0.6,57.0
2009,4,14,6,,,
2009,4,14,7,2.8,-1.7,51.0
2009,4,14,8,2.8,-1.1,62.0
2009,4,14,9,2.8,-1.1,72.0
2009,4,14,10,2.8,-1.7,62.0
2009,4,14,11,1.7,0.0,67.0
2009,4,14,12,1.7,0.0,36.0
2009,4,14,13,3.3,0.0,72.0
2009,4,14,14,3.9,0.0,41.0
2009,4,14,15,4.4,-0.6,41.0
2009,4,14,16,3.9,0.6,72.0
2009,4,14,17,5.0,0.0,62.0
2009,4,14,18,5.0,-1.7,82.0
2009,4,14,19,5.6,-1.7,77.0
2009,4,14,20,6.1,-3.9,98.0
2009,4,14,21,6.7,-2.8,51.0
2009,4,14,22,7.2,-2.8,62.0
2009,4,14,23,6.7,-2.2,46.0
2009,4,15,0,5.6,-2.8,67.0
2009,4,15,1,5.6,-3.3,41.0
2009,4,15,2,5.6,-2.2,31.0
2009,4,15,3,4.4,-2.2,15.0
2009,4,15,4,4.4,-1.7,31.0
2009,4,15,5,2.8,-2.2,26.0
2009,4,15,6,,,
2009,4,15,7,3.3,-0.6,26.0
2009,4,15,8,3.3,0.0,26.0
2009,4,15,9,3.9,0.0,26.0
2009,4,15,10,3.3,0.0,31.0
2009,4,15,11,4.4,-2.2,31.0
2009,4,15,12,3.9,-3.3,36.0
2009,4,15,13,5.6,-2.2,41.0
2009,4,15,14,6.7,-2.2,36.0
2009,4,15,15,7.2,-2.8,31.0
2009,4,15,16,9.4,-2.8,46.0
2009,4,15,17,12.2,-2.8,67.0
2009,4,15,18,14.4,-3.3,51.0
2009,4,15,19,15.0,-6.1,77.0
2009,4,15,20,14.4,-6.1,77.0
2009,4,15,21,14.4,-6.7,62.0
2009,4,15,22,13.9,-6.7,72.0
2009,4,15,23,12.8,-6.1,57.0
2009,4,16,0,10.0,-5.6,31.0
2009,4,16,1,6.7,-5.0,26.0
2009,4,16,2,5.6,-3.9,36.0
2009,4,16,3,3.3,-3.3,21.0
2009,4,16,4,2.8,-3.9,0.0
2009,4,16,5,2.8,-3.9,21.0
2009,4,16,6,,,
2009,4,16,7,1.1,-4.4,15.0
2009,4,16,8,-0.6,-4.4,0.0
2009,4,16,9,-1.1,-4.4,26.0
2009,4,16,10,-0.6,-4.4,15.0
2009,4,16,11,0.0,-3.9,0.0
2009,4,16,12,0.0,-3.3,0.0
2009,4,16,13,6.1,-1.1,21.0
2009,4,16,14,8.9,-2.2,26.0
2009,4,16,15,10.0,-2.8,26.0
2009,4,16,16,11.7,-2.2,31.0
2009,4,16,17,11.7,-2.2,36.0
